side,price,volume,qid,internal_timestamp
B,62884.51,0.13385,113090971,2024-02-29 11:08:19+00:00
B,62885.49,0.40205,113097071,2024-02-29 11:08:19+00:00
B,62887.09,0.07949,113117867,2024-02-29 11:08:19+00:00
B,62887.1,0.01548,113129555,2024-02-29 11:08:19+00:00
B,62890.59,0.00015,113099271,2024-02-29 11:08:19+00:00
B,62893.37,0.01053,113119559,2024-02-29 11:08:19+00:00
B,62893.38,0.56277,113127585,2024-02-29 11:08:19+00:00
B,62893.63,0.54882,113126375,2024-02-29 11:08:19+00:00
S,62893.64,5.61419,104077142,2024-02-29 11:08:20+00:00
S,62893.87,0.15897,104074154,2024-02-29 11:08:20+00:00
S,62896.35,0.07809,104074686,2024-02-29 11:08:20+00:00
S,62896.54,0.13003,104069516,2024-02-29 11:08:20+00:00
S,62897.33,0.08849,104069518,2024-02-29 11:08:20+00:00
S,62897.42,0.13003,104069520,2024-02-29 11:08:20+00:00
S,62898.46,0.0159,104071300,2024-02-29 11:08:20+00:00
S,62899.01,0.01102,104073300,2024-02-29 11:08:20+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:20+00:00
S,62899.39,0.45591,104069522,2024-02-29 11:08:20+00:00
B,62884.37,0.00017,113094277,2024-02-29 11:08:20+00:00
B,62884.51,0.13385,113090971,2024-02-29 11:08:20+00:00
B,62886.06,8e-05,113135347,2024-02-29 11:08:20+00:00
B,62886.37,0.0004,113130991,2024-02-29 11:08:20+00:00
B,62887.09,0.07949,113117867,2024-02-29 11:08:20+00:00
B,62887.1,0.01446,113135345,2024-02-29 11:08:20+00:00
B,62890.59,0.00015,113099271,2024-02-29 11:08:20+00:00
B,62893.37,0.01053,113119559,2024-02-29 11:08:20+00:00
B,62893.38,0.08107,113127585,2024-02-29 11:08:20+00:00
B,62893.63,0.78342,113135871,2024-02-29 11:08:20+00:00
S,62893.64,1.58005,104086504,2024-02-29 11:08:21+00:00
S,62894.63,0.01022,104081444,2024-02-29 11:08:21+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:21+00:00
S,62897.99,0.31794,104085604,2024-02-29 11:08:21+00:00
S,62898.75,0.15897,104085606,2024-02-29 11:08:21+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:21+00:00
S,62899.59,0.01102,104083628,2024-02-29 11:08:21+00:00
S,62899.87,0.33812,104086506,2024-02-29 11:08:21+00:00
S,62899.88,0.15,104069530,2024-02-29 11:08:21+00:00
S,62900.0,0.40604,104071304,2024-02-29 11:08:21+00:00
B,62888.28,0.0826,113139761,2024-02-29 11:08:21+00:00
B,62888.68,0.11263,113143553,2024-02-29 11:08:21+00:00
B,62889.12,8e-05,113143551,2024-02-29 11:08:21+00:00
B,62889.8,0.0159,113142715,2024-02-29 11:08:21+00:00
B,62889.99,0.12997,113139755,2024-02-29 11:08:21+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:21+00:00
B,62892.87,0.31797,113143549,2024-02-29 11:08:21+00:00
B,62893.45,0.00379,113139751,2024-02-29 11:08:21+00:00
B,62893.57,0.15,113141317,2024-02-29 11:08:21+00:00
B,62893.63,3.08478,113143547,2024-02-29 11:08:21+00:00
S,62893.64,1.43576,104092066,2024-02-29 11:08:22+00:00
S,62894.63,0.01022,104081444,2024-02-29 11:08:22+00:00
S,62894.83,0.09504,104092068,2024-02-29 11:08:22+00:00
S,62894.84,0.094,104090146,2024-02-29 11:08:22+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:22+00:00
S,62895.71,0.15898,104092070,2024-02-29 11:08:22+00:00
S,62896.85,0.31795,104092072,2024-02-29 11:08:22+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:22+00:00
S,62899.87,0.3382,104089014,2024-02-29 11:08:22+00:00
S,62899.88,0.15,104069530,2024-02-29 11:08:22+00:00
B,62889.12,8e-05,113143551,2024-02-29 11:08:22+00:00
B,62889.74,0.00795,113150149,2024-02-29 11:08:22+00:00
B,62889.8,0.0159,113142715,2024-02-29 11:08:22+00:00
B,62889.99,0.12997,113139755,2024-02-29 11:08:22+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:22+00:00
B,62892.85,0.15898,113150147,2024-02-29 11:08:22+00:00
B,62892.87,0.31797,113143549,2024-02-29 11:08:22+00:00
B,62893.45,0.00379,113139751,2024-02-29 11:08:22+00:00
B,62893.57,0.15,113141317,2024-02-29 11:08:22+00:00
B,62893.63,3.34461,113149703,2024-02-29 11:08:22+00:00
S,62893.64,2.08336,104097260,2024-02-29 11:08:23+00:00
S,62894.06,0.15898,104093974,2024-02-29 11:08:23+00:00
S,62894.63,0.01022,104081444,2024-02-29 11:08:23+00:00
S,62894.83,0.18477,104097262,2024-02-29 11:08:23+00:00
S,62894.84,0.094,104090146,2024-02-29 11:08:23+00:00
S,62895.26,0.01146,104093976,2024-02-29 11:08:23+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:23+00:00
S,62895.89,0.31796,104096872,2024-02-29 11:08:23+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:23+00:00
S,62899.87,0.3382,104089014,2024-02-29 11:08:23+00:00
B,62888.54,0.0004,113146883,2024-02-29 11:08:23+00:00
B,62888.68,0.11263,113143553,2024-02-29 11:08:23+00:00
B,62889.12,8e-05,113154803,2024-02-29 11:08:23+00:00
B,62889.74,0.00795,113150149,2024-02-29 11:08:23+00:00
B,62889.99,0.12997,113139755,2024-02-29 11:08:23+00:00
B,62890.06,0.31798,113151841,2024-02-29 11:08:23+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:23+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:23+00:00
B,62893.57,0.15,113141317,2024-02-29 11:08:23+00:00
B,62893.63,3.25251,113152979,2024-02-29 11:08:23+00:00
S,62893.64,2.05922,104103310,2024-02-29 11:08:24+00:00
S,62893.73,0.31797,104098228,2024-02-29 11:08:24+00:00
S,62894.06,0.15898,104093974,2024-02-29 11:08:24+00:00
S,62894.63,0.01022,104081444,2024-02-29 11:08:24+00:00
S,62894.83,0.04831,104097262,2024-02-29 11:08:24+00:00
S,62894.84,0.094,104090146,2024-02-29 11:08:24+00:00
S,62895.26,0.01146,104093976,2024-02-29 11:08:24+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:24+00:00
S,62897.33,0.08849,104101312,2024-02-29 11:08:24+00:00
S,62898.74,0.31794,104101314,2024-02-29 11:08:24+00:00
B,62887.35,0.07949,113159185,2024-02-29 11:08:24+00:00
B,62887.93,0.84195,113139763,2024-02-29 11:08:24+00:00
B,62888.28,0.0826,113139761,2024-02-29 11:08:24+00:00
B,62888.68,0.11263,113143553,2024-02-29 11:08:24+00:00
B,62889.99,0.12997,113139755,2024-02-29 11:08:24+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:24+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:24+00:00
B,62890.76,0.01461,113159941,2024-02-29 11:08:24+00:00
B,62891.12,0.02,113159183,2024-02-29 11:08:24+00:00
B,62893.63,1.68813,113161573,2024-02-29 11:08:24+00:00
S,62894.84,2.01678,104110194,2024-02-29 11:08:25+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:25+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:25+00:00
S,62895.69,0.15898,104109318,2024-02-29 11:08:25+00:00
S,62896.47,0.31795,104107016,2024-02-29 11:08:25+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:25+00:00
S,62899.99,0.33811,104107720,2024-02-29 11:08:25+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:25+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:25+00:00
S,62900.1,0.56352,103829640,2024-02-29 11:08:25+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:25+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:25+00:00
B,62891.69,0.0159,113163831,2024-02-29 11:08:25+00:00
B,62892.41,0.31797,113165241,2024-02-29 11:08:25+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:25+00:00
B,62893.63,0.36623,113168635,2024-02-29 11:08:25+00:00
B,62893.64,0.00168,113168633,2024-02-29 11:08:25+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:25+00:00
B,62894.62,0.19696,113162329,2024-02-29 11:08:25+00:00
B,62894.83,3.88184,113165237,2024-02-29 11:08:25+00:00
S,62894.84,1.28772,104116048,2024-02-29 11:08:26+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:26+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:26+00:00
S,62898.77,0.01519,104116050,2024-02-29 11:08:26+00:00
S,62898.78,0.15897,104115418,2024-02-29 11:08:26+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:26+00:00
S,62899.87,0.68304,104116052,2024-02-29 11:08:26+00:00
S,62899.88,0.31793,104115420,2024-02-29 11:08:26+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:26+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:26+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:26+00:00
B,62891.69,0.0159,113163831,2024-02-29 11:08:26+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:26+00:00
B,62893.63,0.28674,113168635,2024-02-29 11:08:26+00:00
B,62893.64,0.00168,113168633,2024-02-29 11:08:26+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:26+00:00
B,62894.62,0.19696,113162329,2024-02-29 11:08:26+00:00
B,62894.63,0.048,113171215,2024-02-29 11:08:26+00:00
B,62894.7,0.15898,113174131,2024-02-29 11:08:26+00:00
B,62894.83,4.27062,113175073,2024-02-29 11:08:26+00:00
S,62894.84,2.5235,104118180,2024-02-29 11:08:27+00:00
S,62895.07,0.31796,104118182,2024-02-29 11:08:27+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:27+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:27+00:00
S,62897.32,0.05309,104118184,2024-02-29 11:08:27+00:00
S,62897.33,0.08849,104117530,2024-02-29 11:08:27+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:27+00:00
S,62899.87,0.33818,104116052,2024-02-29 11:08:27+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:27+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:27+00:00
B,62890.74,0.08849,113139753,2024-02-29 11:08:27+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:27+00:00
B,62891.68,0.15898,113179469,2024-02-29 11:08:27+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:27+00:00
B,62893.63,0.28674,113168635,2024-02-29 11:08:27+00:00
B,62893.64,0.00168,113168633,2024-02-29 11:08:27+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:27+00:00
B,62894.62,0.0632,113162329,2024-02-29 11:08:27+00:00
B,62894.63,0.048,113171215,2024-02-29 11:08:27+00:00
B,62894.83,2.36889,113182185,2024-02-29 11:08:27+00:00
S,62894.84,1.97363,104125970,2024-02-29 11:08:28+00:00
S,62894.98,0.15898,104125108,2024-02-29 11:08:28+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:28+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:28+00:00
S,62897.2,0.1908,104124252,2024-02-29 11:08:28+00:00
S,62897.21,0.31795,104123736,2024-02-29 11:08:28+00:00
S,62897.33,0.08849,104117530,2024-02-29 11:08:28+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:28+00:00
S,62899.87,0.33818,104116052,2024-02-29 11:08:28+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:28+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:28+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:28+00:00
B,62893.49,0.31797,113183361,2024-02-29 11:08:28+00:00
B,62893.63,2.11674,113185929,2024-02-29 11:08:28+00:00
B,62893.64,0.00168,113168633,2024-02-29 11:08:28+00:00
B,62893.66,0.15898,113187015,2024-02-29 11:08:28+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:28+00:00
B,62894.62,0.0632,113162329,2024-02-29 11:08:28+00:00
B,62894.63,0.048,113171215,2024-02-29 11:08:28+00:00
B,62894.83,2.48772,113185927,2024-02-29 11:08:28+00:00
S,62894.84,2.50913,104129630,2024-02-29 11:08:29+00:00
S,62895.2,0.31796,104127466,2024-02-29 11:08:29+00:00
S,62895.47,0.08046,104083626,2024-02-29 11:08:29+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:29+00:00
S,62897.2,0.0531,104124252,2024-02-29 11:08:29+00:00
S,62897.33,0.08849,104117530,2024-02-29 11:08:29+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:29+00:00
S,62899.87,0.33818,104116052,2024-02-29 11:08:29+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:29+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:29+00:00
B,62890.75,0.02026,113154389,2024-02-29 11:08:29+00:00
B,62891.07,0.15899,113192309,2024-02-29 11:08:29+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:29+00:00
B,62893.63,2.11674,113185929,2024-02-29 11:08:29+00:00
B,62893.64,0.00168,113168633,2024-02-29 11:08:29+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:29+00:00
B,62894.09,0.34538,113191845,2024-02-29 11:08:29+00:00
B,62894.62,0.0632,113162329,2024-02-29 11:08:29+00:00
B,62894.63,0.048,113171215,2024-02-29 11:08:29+00:00
B,62894.83,2.14189,113192785,2024-02-29 11:08:29+00:00
S,62895.47,0.07902,104083626,2024-02-29 11:08:30+00:00
S,62895.51,0.094,104110720,2024-02-29 11:08:30+00:00
S,62899.02,0.0024,104071302,2024-02-29 11:08:30+00:00
S,62900.0,0.25604,104071304,2024-02-29 11:08:30+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:30+00:00
S,62900.1,0.56352,103829640,2024-02-29 11:08:30+00:00
S,62900.22,0.00051,54562546,2024-02-29 11:08:30+00:00
S,62900.44,0.00024,103714860,2024-02-29 11:08:30+00:00
S,62900.72,0.00012,54182990,2024-02-29 11:08:30+00:00
S,62900.81,0.00664,87987438,2024-02-29 11:08:30+00:00
B,62893.64,0.00183,113194999,2024-02-29 11:08:30+00:00
B,62893.72,0.15,113162331,2024-02-29 11:08:30+00:00
B,62894.62,0.0632,113162329,2024-02-29 11:08:30+00:00
B,62894.63,0.048,113171215,2024-02-29 11:08:30+00:00
B,62894.83,0.58295,113200715,2024-02-29 11:08:30+00:00
B,62894.84,0.0316,113201955,2024-02-29 11:08:30+00:00
B,62895.06,0.15,113201953,2024-02-29 11:08:30+00:00
B,62895.33,0.12042,113201951,2024-02-29 11:08:30+00:00
B,62895.45,0.12997,113201949,2024-02-29 11:08:30+00:00
B,62895.46,3.04821,113201947,2024-02-29 11:08:30+00:00
S,62900.0,1.94536,104146584,2024-02-29 11:08:31+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:31+00:00
S,62900.1,0.56352,103829640,2024-02-29 11:08:31+00:00
S,62900.22,0.00051,54562546,2024-02-29 11:08:31+00:00
S,62900.33,0.15896,104146048,2024-02-29 11:08:31+00:00
S,62900.4,0.10553,104141420,2024-02-29 11:08:31+00:00
S,62900.44,0.00024,103714860,2024-02-29 11:08:31+00:00
S,62900.72,0.00012,54182990,2024-02-29 11:08:31+00:00
S,62900.81,0.00664,87987438,2024-02-29 11:08:31+00:00
S,62900.84,0.0003,53885528,2024-02-29 11:08:31+00:00
B,62895.24,8e-05,113206411,2024-02-29 11:08:31+00:00
B,62895.45,0.12997,113201949,2024-02-29 11:08:31+00:00
B,62895.46,0.25955,113206409,2024-02-29 11:08:31+00:00
B,62895.55,0.0316,113205031,2024-02-29 11:08:31+00:00
B,62895.58,0.15,113205029,2024-02-29 11:08:31+00:00
B,62897.34,0.08849,113205027,2024-02-29 11:08:31+00:00
B,62898.3,8e-05,113205025,2024-02-29 11:08:31+00:00
B,62898.31,0.01319,113211701,2024-02-29 11:08:31+00:00
B,62899.01,0.13376,113205023,2024-02-29 11:08:31+00:00
B,62899.99,4.17813,113210503,2024-02-29 11:08:31+00:00
S,62895.47,6.92487,104154192,2024-02-29 11:08:32+00:00
S,62895.56,0.45873,104155344,2024-02-29 11:08:32+00:00
S,62897.33,0.08849,104152786,2024-02-29 11:08:32+00:00
S,62898.76,0.15,104152788,2024-02-29 11:08:32+00:00
S,62898.88,0.85575,104151922,2024-02-29 11:08:32+00:00
S,62899.87,0.33814,104154194,2024-02-29 11:08:32+00:00
S,62899.88,0.15,104151926,2024-02-29 11:08:32+00:00
S,62900.0,0.52143,104150712,2024-02-29 11:08:32+00:00
S,62900.01,0.00013,52849720,2024-02-29 11:08:32+00:00
S,62900.02,0.31793,104155346,2024-02-29 11:08:32+00:00
B,62889.23,0.00032,113214487,2024-02-29 11:08:32+00:00
B,62890.59,0.00019,113211133,2024-02-29 11:08:32+00:00
B,62890.6,0.048,113220175,2024-02-29 11:08:32+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:32+00:00
B,62893.48,0.037,113217421,2024-02-29 11:08:32+00:00
B,62893.63,1.83,113185929,2024-02-29 11:08:32+00:00
B,62893.64,0.00183,113194999,2024-02-29 11:08:32+00:00
B,62894.83,0.15478,113200715,2024-02-29 11:08:32+00:00
B,62894.84,2.62016,113215287,2024-02-29 11:08:32+00:00
B,62895.46,1.24142,113220173,2024-02-29 11:08:32+00:00
S,62895.47,5.60285,104158410,2024-02-29 11:08:33+00:00
S,62895.56,0.45873,104155344,2024-02-29 11:08:33+00:00
S,62897.15,0.34538,104159340,2024-02-29 11:08:33+00:00
S,62897.33,0.08849,104152786,2024-02-29 11:08:33+00:00
S,62898.76,0.15,104152788,2024-02-29 11:08:33+00:00
S,62898.85,0.31794,104159342,2024-02-29 11:08:33+00:00
S,62898.87,0.51347,104156532,2024-02-29 11:08:33+00:00
S,62898.88,0.85575,104151922,2024-02-29 11:08:33+00:00
S,62899.88,0.15,104151926,2024-02-29 11:08:33+00:00
S,62900.0,0.51286,104150712,2024-02-29 11:08:33+00:00
B,62889.42,0.31799,113225183,2024-02-29 11:08:33+00:00
B,62890.42,0.15899,113225181,2024-02-29 11:08:33+00:00
B,62890.59,0.00019,113211133,2024-02-29 11:08:33+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:33+00:00
B,62893.48,0.037,113217421,2024-02-29 11:08:33+00:00
B,62893.63,1.83,113185929,2024-02-29 11:08:33+00:00
B,62893.64,0.00183,113194999,2024-02-29 11:08:33+00:00
B,62894.83,0.15478,113200715,2024-02-29 11:08:33+00:00
B,62894.84,2.62016,113215287,2024-02-29 11:08:33+00:00
B,62895.46,1.24713,113225179,2024-02-29 11:08:33+00:00
S,62894.85,5.94257,104165516,2024-02-29 11:08:34+00:00
S,62894.94,0.13003,104163460,2024-02-29 11:08:34+00:00
S,62895.35,0.15,104163462,2024-02-29 11:08:34+00:00
S,62895.47,0.75336,104161548,2024-02-29 11:08:34+00:00
S,62895.56,0.20164,104155344,2024-02-29 11:08:34+00:00
S,62897.14,0.20728,104163954,2024-02-29 11:08:34+00:00
S,62897.33,0.08849,104152786,2024-02-29 11:08:34+00:00
S,62898.76,0.15,104152788,2024-02-29 11:08:34+00:00
S,62898.87,0.51347,104156532,2024-02-29 11:08:34+00:00
S,62898.88,0.85575,104151922,2024-02-29 11:08:34+00:00
B,62888.59,0.31799,113230857,2024-02-29 11:08:34+00:00
B,62889.23,0.00032,113214487,2024-02-29 11:08:34+00:00
B,62889.44,0.15899,113230855,2024-02-29 11:08:34+00:00
B,62890.59,0.00019,113211133,2024-02-29 11:08:34+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:34+00:00
B,62893.48,0.037,113217421,2024-02-29 11:08:34+00:00
B,62893.63,1.83,113185929,2024-02-29 11:08:34+00:00
B,62893.64,0.00183,113194999,2024-02-29 11:08:34+00:00
B,62894.83,0.07529,113200715,2024-02-29 11:08:34+00:00
B,62894.84,2.61988,113231443,2024-02-29 11:08:34+00:00
S,62894.85,5.50997,104168650,2024-02-29 11:08:35+00:00
S,62894.94,0.13003,104163460,2024-02-29 11:08:35+00:00
S,62895.35,0.15,104163462,2024-02-29 11:08:35+00:00
S,62895.47,0.74817,104161548,2024-02-29 11:08:35+00:00
S,62895.56,0.20164,104155344,2024-02-29 11:08:35+00:00
S,62897.14,0.05314,104163954,2024-02-29 11:08:35+00:00
S,62897.33,0.08849,104152786,2024-02-29 11:08:35+00:00
S,62898.76,0.15,104152788,2024-02-29 11:08:35+00:00
S,62898.86,0.04275,104170220,2024-02-29 11:08:35+00:00
S,62898.87,0.51347,104156532,2024-02-29 11:08:35+00:00
B,62889.12,8e-05,113234613,2024-02-29 11:08:35+00:00
B,62889.23,0.00032,113214487,2024-02-29 11:08:35+00:00
B,62890.59,0.00019,113211133,2024-02-29 11:08:35+00:00
B,62890.78,0.31798,113233615,2024-02-29 11:08:35+00:00
B,62893.0,0.00027,113166619,2024-02-29 11:08:35+00:00
B,62893.48,0.037,113217421,2024-02-29 11:08:35+00:00
B,62893.63,1.83045,113237307,2024-02-29 11:08:35+00:00
B,62893.64,0.00183,113194999,2024-02-29 11:08:35+00:00
B,62894.83,0.07529,113200715,2024-02-29 11:08:35+00:00
B,62894.84,2.96038,113234123,2024-02-29 11:08:35+00:00
S,62888.59,3.50164,104179158,2024-02-29 11:08:36+00:00
S,62889.05,0.34538,104176734,2024-02-29 11:08:36+00:00
S,62889.24,0.15,104176736,2024-02-29 11:08:36+00:00
S,62889.48,0.15,104176738,2024-02-29 11:08:36+00:00
S,62889.5,0.05309,104179160,2024-02-29 11:08:36+00:00
S,62890.6,0.13003,104175420,2024-02-29 11:08:36+00:00
S,62890.73,0.08849,104176744,2024-02-29 11:08:36+00:00
S,62891.13,0.13003,104175424,2024-02-29 11:08:36+00:00
S,62891.79,0.13003,104175432,2024-02-29 11:08:36+00:00
S,62892.32,0.01589,104176746,2024-02-29 11:08:36+00:00
B,62879.94,8e-05,113205049,2024-02-29 11:08:36+00:00
B,62881.1,0.0636,113120889,2024-02-29 11:08:36+00:00
B,62883.01,0.15923,113222157,2024-02-29 11:08:36+00:00
B,62883.92,0.06853,113232473,2024-02-29 11:08:36+00:00
B,62885.3,0.0006,113233619,2024-02-29 11:08:36+00:00
B,62885.7,0.0006,113175081,2024-02-29 11:08:36+00:00
B,62886.13,0.25433,113219133,2024-02-29 11:08:36+00:00
B,62888.56,0.31796,113233617,2024-02-29 11:08:36+00:00
B,62888.57,0.0179,113242337,2024-02-29 11:08:36+00:00
B,62888.58,0.04267,113243227,2024-02-29 11:08:36+00:00
S,62876.74,7.77284,104191774,2024-02-29 11:08:37+00:00
S,62877.53,0.08849,104190834,2024-02-29 11:08:37+00:00
S,62877.67,0.34538,104190836,2024-02-29 11:08:37+00:00
S,62877.73,0.15,104190838,2024-02-29 11:08:37+00:00
S,62877.85,1.03521,104189778,2024-02-29 11:08:37+00:00
S,62879.74,0.09008,104190840,2024-02-29 11:08:37+00:00
S,62879.75,0.13003,104188374,2024-02-29 11:08:37+00:00
S,62880.99,0.15,104188378,2024-02-29 11:08:37+00:00
S,62881.11,0.44839,104187634,2024-02-29 11:08:37+00:00
S,62882.78,0.00636,104190844,2024-02-29 11:08:37+00:00
B,62869.99,0.00046,113245005,2024-02-29 11:08:37+00:00
B,62870.0,0.01,113129561,2024-02-29 11:08:37+00:00
B,62870.3,0.02747,113138815,2024-02-29 11:08:37+00:00
B,62870.43,0.00017,113094303,2024-02-29 11:08:37+00:00
B,62871.1,0.06361,113079469,2024-02-29 11:08:37+00:00
B,62871.93,0.00014,113072547,2024-02-29 11:08:37+00:00
B,62872.82,0.0009,113038183,2024-02-29 11:08:37+00:00
B,62873.69,0.57715,113149121,2024-02-29 11:08:37+00:00
B,62873.7,0.02554,113087719,2024-02-29 11:08:37+00:00
B,62876.73,0.83874,113257221,2024-02-29 11:08:37+00:00
S,62867.91,8.79491,104199490,2024-02-29 11:08:38+00:00
S,62870.67,0.24046,104198276,2024-02-29 11:08:38+00:00
S,62870.92,0.08849,104198278,2024-02-29 11:08:38+00:00
S,62870.99,0.15,104198280,2024-02-29 11:08:38+00:00
S,62871.11,0.63461,104196916,2024-02-29 11:08:38+00:00
S,62871.44,0.15,104198284,2024-02-29 11:08:38+00:00
S,62871.74,0.13018,104199492,2024-02-29 11:08:38+00:00
S,62872.83,0.4481,104199494,2024-02-29 11:08:38+00:00
S,62873.71,1.75862,104196926,2024-02-29 11:08:38+00:00
S,62873.85,0.19092,104199496,2024-02-29 11:08:38+00:00
B,62860.0,0.00974,113151851,2024-02-29 11:08:38+00:00
B,62860.02,0.0012,113262909,2024-02-29 11:08:38+00:00
B,62861.1,0.06362,113145915,2024-02-29 11:08:38+00:00
B,62861.12,0.00017,112898783,2024-02-29 11:08:38+00:00
B,62867.07,0.5,112864437,2024-02-29 11:08:38+00:00
B,62867.13,0.00287,112883525,2024-02-29 11:08:38+00:00
B,62867.14,0.02259,113034653,2024-02-29 11:08:38+00:00
B,62867.18,0.00666,112897859,2024-02-29 11:08:38+00:00
B,62867.42,0.07992,113014333,2024-02-29 11:08:38+00:00
B,62867.9,0.15441,113252223,2024-02-29 11:08:38+00:00
S,62860.01,6.93863,104208150,2024-02-29 11:08:39+00:00
S,62860.72,0.04,104207476,2024-02-29 11:08:39+00:00
S,62860.92,0.34538,104207478,2024-02-29 11:08:39+00:00
S,62860.99,0.15,104207480,2024-02-29 11:08:39+00:00
S,62861.1,0.64323,104207482,2024-02-29 11:08:39+00:00
S,62861.11,0.26263,104206622,2024-02-29 11:08:39+00:00
S,62861.13,0.23596,104205564,2024-02-29 11:08:39+00:00
S,62864.32,0.08849,104203766,2024-02-29 11:08:39+00:00
S,62867.18,0.4453,104207486,2024-02-29 11:08:39+00:00
S,62867.19,0.26722,104205570,2024-02-29 11:08:39+00:00
B,62852.84,0.01,113271481,2024-02-29 11:08:39+00:00
B,62853.04,0.00046,113262913,2024-02-29 11:08:39+00:00
B,62853.27,0.0002,112849851,2024-02-29 11:08:39+00:00
B,62853.45,0.34538,113273487,2024-02-29 11:08:39+00:00
B,62854.03,0.0004,113273485,2024-02-29 11:08:39+00:00
B,62854.63,0.00265,113267905,2024-02-29 11:08:39+00:00
B,62857.87,0.05,113268563,2024-02-29 11:08:39+00:00
B,62858.56,0.01603,113274271,2024-02-29 11:08:39+00:00
B,62859.24,0.02068,113265073,2024-02-29 11:08:39+00:00
B,62860.0,0.15952,113273483,2024-02-29 11:08:39+00:00
S,62857.88,5.79727,104213936,2024-02-29 11:08:40+00:00
S,62859.07,0.34538,104213162,2024-02-29 11:08:40+00:00
S,62859.25,0.8059,104213166,2024-02-29 11:08:40+00:00
S,62859.88,1.49859,104213938,2024-02-29 11:08:40+00:00
S,62859.89,0.15,104213168,2024-02-29 11:08:40+00:00
S,62859.99,0.31814,104213170,2024-02-29 11:08:40+00:00
S,62860.0,0.51288,104213172,2024-02-29 11:08:40+00:00
S,62860.01,0.36294,104211496,2024-02-29 11:08:40+00:00
S,62860.5,0.02068,104213174,2024-02-29 11:08:40+00:00
S,62860.72,0.04,104207476,2024-02-29 11:08:40+00:00
B,62850.0,0.16195,113132681,2024-02-29 11:08:40+00:00
B,62851.09,0.00015,113145917,2024-02-29 11:08:40+00:00
B,62851.1,0.06363,112856385,2024-02-29 11:08:40+00:00
B,62851.47,0.0012,113269879,2024-02-29 11:08:40+00:00
B,62852.14,0.31818,113271483,2024-02-29 11:08:40+00:00
B,62852.7,0.15908,113280303,2024-02-29 11:08:40+00:00
B,62852.84,0.01,113271481,2024-02-29 11:08:40+00:00
